id	title	author	gender	year-birth	year-death	year-worldcat	year-ref	language	translation	downloads	subjects	shortauthor	shorttitle	worldcaturl	Western	Adventure	Love	War	Humour	Sea	Pulp fiction	SciFi & Fantasy	General fiction	Mystery & Detective stories	Juvenile	Translations
PG61257	World in a Mirror	Teichner, Albert				1963.0	1963	['en']		7	{'Diplomacy -- Fiction', 'Short stories', 'Human-alien encounters -- Fiction', 'Science fiction'}	Albert+Teichner	World+Mirror	https://www.worldcat.org/search?q=Albert+Teichner+World+Mirror&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	1	0	0	0	0
PG29790	Pleasant Journey	Thieme, Richard		1944.0		1963.0	1963	['en']		14	{'Short stories', 'Science fiction'}	Richard+Thieme	Pleasant+Journey	https://www.worldcat.org/search?q=Richard+Thieme+Pleasant+Journey&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	1	0	0	0	0
PG50939	The High Hander	Turner, William Oliver		1914.0	1980.0	1963.0	1963	['en']		13	{'Western stories', 'Frontier and pioneer life -- Fiction', 'Railroads -- Design and construction -- Fiction'}	William+Turner	High+Hander	https://www.worldcat.org/search?q=William+Turner+High+Hander&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	1	0	0	0	0	0	0	0	0	0	0	0
PG66044	Cinders	Tuttle, W. C. (Wilbur C.)		1883.0	1969.0	1963.0	1963	['en']		88	{'Man-woman relationships -- Fiction', 'Cowboys -- Fiction', 'Western stories', 'Short stories', 'Railroad stories', 'Adventure stories'}	Tuttle	Cinders	https://www.worldcat.org/search?q=Tuttle+Cinders&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	1	1	0	0	0	0	0	0	0	0	0	0
PG64293	Assignment in the Dawn	Walton, Bryce		1918.0	1988.0	2016.0	1963	['en']		13	{'Man-woman relationships -- Fiction', 'Psychological fiction', 'Short stories', 'Artificial intelligence -- Fiction', 'Science fiction', 'Revolutionaries -- Fiction'}	Bryce+Walton	Assignment+Dawn	https://www.worldcat.org/search?q=Bryce+Walton+Assignment+Dawn&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	1	1	0	0	0
PG65085	The Barrier	Walton, Bryce		1918.0	1988.0	2014.0	1963	['en']		26	{'Short stories', 'Space flight -- Fiction', 'Science fiction'}	Bryce+Walton	Barrier	https://www.worldcat.org/search?q=Bryce+Walton+Barrier&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	1	0	0	0	0
PG64015	Last Call	Walton, Bryce		1918.0	1988.0	2008.0	1963	['en']		14	{'Psychological fiction', 'Short stories', 'Mars (Planet) -- Fiction', 'Science fiction'}	Bryce+Walton	Last+Call	https://www.worldcat.org/search?q=Bryce+Walton+Last+Call&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	1	1	0	0	0
PG63709	Prisoner of the Brain-Mistress	Walton, Bryce		1918.0	1988.0	2007.0	1963	['en']		16	{'Adventure stories', 'Time travel -- Fiction', 'Abduction -- Fiction', 'Science fiction'}	Bryce+Walton	Prisoner+Brain	https://www.worldcat.org/search?q=Bryce+Walton+Prisoner+Brain&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	1	0	0	0	0	0	1	0	0	0	0
PG63813	In His Image	Walton, Bryce		1918.0	1988.0	2004.0	1963	['en']		10	{'Regression (Civilization) -- Fiction', 'Post-apocalyptic fiction', 'Robots -- Fiction', 'Short stories', 'Science fiction'}	Bryce+Walton	Image	https://www.worldcat.org/search?q=Bryce+Walton+Image&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	1	0	0	0	0
PG60421	Security	Walton, Bryce		1918.0	1988.0	2000.0	1963	['en']		11	{'Secrecy -- Fiction', 'United States -- Fiction', 'Short stories', 'Science fiction', 'Scientists -- Fiction'}	Bryce+Walton	Security	https://www.worldcat.org/search?q=Bryce+Walton+Security&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	1	0	0	0	0
PG61204	The Recruit	Walton, Bryce		1918.0	1988.0	1996.0	1963	['en']		11	{'Teenage boys -- Fiction', 'Psychological fiction', 'Short stories', 'Executions and executioners -- Fiction', 'Science fiction'}	Bryce+Walton	Recruit	https://www.worldcat.org/search?q=Bryce+Walton+Recruit&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	1	1	0	0	0
PG59602	The Chasm	Walton, Bryce		1918.0	1988.0	1992.0	1963	['en']		10	{'Older men -- Fiction', 'Conflict of generations -- Fiction', 'Short stories', 'Post-apocalyptic fiction', 'Science fiction'}	Bryce+Walton	Chasm	https://www.worldcat.org/search?q=Bryce+Walton+Chasm&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	1	0	0	0	0
PG32903	The Victor	Walton, Bryce		1918.0	1988.0	1906.0	1963	['en']		20	{'Moon -- Fiction', 'Penal colonies -- Fiction', 'Short stories', 'Science fiction', 'Dystopias -- Fiction'}	Bryce+Walton	Victor	https://www.worldcat.org/search?q=Bryce+Walton+Victor&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	1	0	0	0	0
PG32906	Thy Name Is Woman	Walton, Bryce		1918.0	1988.0	1898.0	1963	['en']		14	{'Man-woman relationships -- Fiction', 'Space flight -- Fiction', 'Short stories', 'Science fiction', 'Sex role -- Fiction', 'Mars (Planet) -- Fiction'}	Bryce+Walton	Name+Woman	https://www.worldcat.org/search?q=Bryce+Walton+Name+Woman&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	1	0	0	0	0
PG64648	The Green Dream	Walton, Bryce		1918.0	1988.0	1898.0	1963	['en']		9	{'Nightmares -- Fiction', 'Venus (Planet) -- Fiction', 'Short stories', 'Science fiction', 'Revenge -- Fiction'}	Bryce+Walton	Green+Dream	https://www.worldcat.org/search?q=Bryce+Walton+Green+Dream&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	1	0	0	0	0
PG63702	Mary Anonymous	Walton, Bryce		1918.0	1988.0	1898.0	1963	['en']		15	{'Psychological fiction', 'Short stories', 'Sabotage -- Fiction', 'Science fiction', 'War stories'}	Bryce+Walton	Mary+Anonymous	https://www.worldcat.org/search?q=Bryce+Walton+Mary+Anonymous&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	1	0	0	0	1	1	0	0	0
PG64637	Doomsday 257 A.G.!	Walton, Bryce		1918.0	1988.0		1963	['en']		18	{'Mars (Planet) -- Fiction', 'Adventure stories', 'Revolutions -- Fiction', 'Science fiction'}	Bryce+Walton	Doomsday	https://www.worldcat.org/search?q=Bryce+Walton+Doomsday&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	1	0	0	0	0	0	1	0	0	0	0
PG64651	Design for Doomsday	Walton, Bryce		1918.0	1988.0		1963	['en']		24	{'Venus (Planet) -- Fiction', 'Adventure stories', 'Science fiction'}	Bryce+Walton	Design+Doomsday	https://www.worldcat.org/search?q=Bryce+Walton+Design+Doomsday&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	1	0	0	0	0	0	1	0	0	0	0
PG59712	The Floater	Walton, Bryce		1918.0	1988.0		1963	['en']		11	{'Time -- Fiction', 'Solitude -- Fiction', 'Psychological fiction', 'Short stories', 'Space stations -- Fiction', 'Science fiction', 'Psychologists -- Fiction'}	Bryce+Walton	Floater	https://www.worldcat.org/search?q=Bryce+Walton+Floater&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	1	1	0	0	0
PG63783	Savage Galahad	Walton, Bryce		1918.0	1988.0		1963	['en']		13	{'Extraterrestrial beings -- Fiction', 'Venus (Planet) -- Fiction', 'Short stories', 'Science fiction', 'Human-alien encounters -- Fiction'}	Bryce+Walton	Savage+Galahad	https://www.worldcat.org/search?q=Bryce+Walton+Savage+Galahad&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	1	0	0	0	0
PG64214	Princess of Chaos	Walton, Bryce		1918.0	1988.0		1963	['en']		10	{'Science fiction', 'Adventure stories', 'Man-woman relationships -- Fiction', 'Venus (Planet) -- Fiction'}	Bryce+Walton	Princess+Chaos	https://www.worldcat.org/search?q=Bryce+Walton+Princess+Chaos&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	1	0	0	0	0	0	1	0	0	0	0
PG64302	Mo-Sanshon!	Walton, Bryce		1918.0	1988.0		1963	['en']		16	{'Earth (Planet) -- Fiction', 'Martians -- Fiction', 'Impostors and imposture -- Fiction', 'Science fiction', 'Adventure stories', 'Human-alien encounters -- Fiction'}	Bryce+Walton	Sanshon	https://www.worldcat.org/search?q=Bryce+Walton+Sanshon&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	1	0	0	0	0	0	1	0	0	0	0
PG63997	Martian Nightmare	Walton, Bryce		1918.0	1988.0		1963	['en']		15	{'Science fiction', 'Mars (Planet) -- Fiction', 'War stories', 'Psychological fiction'}	Bryce+Walton	Martian+Nightmare	https://www.worldcat.org/search?q=Bryce+Walton+Martian+Nightmare&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	1	0	0	0	1	1	0	0	0
PG59287	Freeway	Walton, Bryce		1918.0	1988.0		1963	['en']		14	{'Married people -- Fiction', 'Express highways -- Fiction', 'United States -- Fiction', 'Punishment -- Fiction', 'Short stories', 'Science fiction', 'Scientists -- Fiction'}	Bryce+Walton	Freeway	https://www.worldcat.org/search?q=Bryce+Walton+Freeway&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	1	0	0	0	0
PG58670	Dreamer's World	Walton, Bryce		1918.0	1988.0		1963	['en']		15	{'Psychological fiction', 'Post-apocalyptic fiction', 'Short stories', 'Science fiction'}	Bryce+Walton	Dreamer+World	https://www.worldcat.org/search?q=Bryce+Walton+Dreamer+World&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	1	1	0	0	0
PG10048	Billie Bradley and Her Inheritance; Or, The Queer Homestead at Cherry Corners	Wheeler, Janet D.				1963.0	1963	['en']		5	{'Inheritance and succession -- Juvenile fiction', 'Girls -- Juvenile fiction'}	Janet+Wheeler	Billie+Bradley	https://www.worldcat.org/search?q=Janet+Wheeler+Billie+Bradley&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	0	0	1	0
PG40586	Billie Bradley and Her Classmates; Or, The Secret of the Locked Tower	Wheeler, Janet D.				1963.0	1963	['en']		50	{'Boarding school students -- Juvenile fiction', 'Rescues -- Juvenile fiction', 'Humanitarianism -- Juvenile fiction', 'Detective and mystery stories', 'Boarding schools -- Juvenile fiction', 'Competition -- Juvenile fiction', 'Schools -- Juvenile fiction', 'Winter sports -- Juvenile fiction'}	Janet+Wheeler	Billie+Bradley	https://www.worldcat.org/search?q=Janet+Wheeler+Billie+Bradley&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	0	1	1	0
PG50157	Billie Bradley and the School Mystery; Or, The Girl From Oklahoma	Wheeler, Janet D.				1963.0	1963	['en']		11	{'Boarding school students -- Juvenile fiction', 'Teenage girls -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Detective and mystery stories', 'Boarding schools -- Juvenile fiction'}	Janet+Wheeler	Billie+Bradley	https://www.worldcat.org/search?q=Janet+Wheeler+Billie+Bradley&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	0	1	1	0
PG23894	Billie Bradley at Three Towers Hall; Or, Leading a Needed Rebellion	Wheeler, Janet D.				1963.0	1963	['en']		30	{'Girls -- Juvenile fiction', 'Boarding schools -- Juvenile fiction'}	Janet+Wheeler	Billie+Bradley	https://www.worldcat.org/search?q=Janet+Wheeler+Billie+Bradley&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	0	0	1	0
PG25762	Billie Bradley on Lighthouse Island; Or, The Mystery of the Wreck	Wheeler, Janet D.				1963.0	1963	['en']		24	{'Islands -- Juvenile fiction', 'Detective and mystery stories', 'Shipwrecks -- Juvenile fiction', 'Students -- Juvenile fiction', 'Missing children -- Juvenile fiction'}	Janet+Wheeler	Billie+Bradley	https://www.worldcat.org/search?q=Janet+Wheeler+Billie+Bradley&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	0	1	0	0
PG25737	Concordance: A Terran Empire concordance	Wilson, Ann				1963.0	1963	['en']		10	{'Science fiction'}	Ann+Wilson	Concordance+Terran	https://www.worldcat.org/search?q=Ann+Wilson+Concordance+Terran&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	1	0	0	0	0
PG25744	Teams: A Terran Empire story	Wilson, Ann				1963.0	1963	['en']		2	{'Short stories', 'Science fiction'}	Ann+Wilson	Teams+Terran	https://www.worldcat.org/search?q=Ann+Wilson+Teams+Terran&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	1	0	0	0	0
PG30963	A Knyght Ther Was	Young, Robert F.		1915.0	1986.0	1963.0	1963	['en']		20	{'Thieves -- Fiction', 'Knights and knighthood -- Fiction', 'Time travel -- Fiction', 'Science fiction', 'Grail -- Fiction'}	Robert+Young	Knyght+Ther	https://www.worldcat.org/search?q=Robert+Young+Knyght+Ther&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	1	0	0	0	0
PG64044	Swordsman of Lost Terra	Anderson, Poul		1926.0	2001.0	1964.0	1964	['en']		45	{'Adventure stories', 'Science fiction'}	Poul+Anderson	Swordsman+Lost	https://www.worldcat.org/search?q=Poul+Anderson+Swordsman+Lost&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	1	0	0	0	0	0	1	0	0	0	0
PG24382	Vigorish	Berryman, John		1919.0	1988.0		1964	['en']		23	{'Short stories', 'Parapsychology -- Fiction', 'Science fiction'}	John+Berryman	Vigorish	https://www.worldcat.org/search?q=John+Berryman+Vigorish&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	1	0	0	0	0
PG30770	The Right Time	Berryman, John		1919.0	1988.0	2010.0	1964	['en']		50	{'Parapsychology -- Fiction', 'Science fiction'}	John+Berryman	Right+Time	https://www.worldcat.org/search?q=John+Berryman+Right+Time&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	1	0	0	0	0
PG24277	Card Trick	Berryman, John		1919.0	1988.0	2008.0	1964	['en']		66	{'Parapsychology -- Fiction', 'Science fiction'}	John+Berryman	Card+Trick	https://www.worldcat.org/search?q=John+Berryman+Card+Trick&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	1	0	0	0	0
PG50566	Falcons of Narabedla	Bradley, Marion Zimmer		1930.0	1999.0	1964.0	1964	['en']		63	{'Science fiction'}	Marion+Bradley	Falcons+Narabedla	https://www.worldcat.org/search?q=Marion+Bradley+Falcons+Narabedla&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	1	0	0	0	0
PG5846	The Adventures of Poor Mrs. Quack	Burgess, Thornton W. (Thornton Waldo)		1874.0	1965.0	1964.0	1964	['en']		35	{'Hunting -- Juvenile fiction', 'Ducks -- Juvenile fiction', 'Animals -- Juvenile fiction'}	Thornton+Burgess	Adventures+Poor	https://www.worldcat.org/search?q=Thornton+Burgess+Adventures+Poor&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	0	0	1	0
PG22816	The Adventures of Buster Bear	Burgess, Thornton W. (Thornton Waldo)		1874.0	1965.0	1964.0	1964	['en']		162	{'Bears -- Juvenile fiction', 'Animals -- Juvenile fiction'}	Thornton+Burgess	Adventures+Buster	https://www.worldcat.org/search?q=Thornton+Burgess+Adventures+Buster&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	0	0	1	0
PG46950	The Adventures of Bob White	Burgess, Thornton W. (Thornton Waldo)		1874.0	1965.0	1964.0	1964	['en']		37	{'Northern bobwhite -- Juvenile fiction', 'Human-animal relationships -- Juvenile fiction', 'Birds -- Juvenile fiction', 'Animals -- Juvenile fiction'}	Thornton+Burgess	Adventures+White	https://www.worldcat.org/search?q=Thornton+Burgess+Adventures+White&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	0	0	1	0
PG48144	The Mystery of the Iron Box: A Ken Holt Mystery	Campbell, Bruce		1909.0	2000.0	2003.0	1964	['en']		30	{'Detective and mystery stories', 'Counterfeits and counterfeiting -- Juvenile fiction'}	Bruce+Campbell	Mystery+Iron	https://www.worldcat.org/search?q=Bruce+Campbell+Mystery+Iron&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	0	1	0	0
PG50928	Hot Planet	Clement, Hal		1922.0	2003.0	1964.0	1964	['en']		29	{'Explorers -- Fiction', 'Mercury (Planet) -- Fiction', 'Science fiction'}	Hal+Clement	Planet	https://www.worldcat.org/search?q=Hal+Clement+Planet&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	1	0	0	0	0
PG65590	William Again	Crompton, Richmal		1890.0	1969.0	1964.0	1964	['en']		86	"{'William (Fictitious character from Crompton) -- Juvenile fiction', ""Children's stories"", 'Adventure stories', 'Boys -- Juvenile fiction'}"	Richmal+Crompton	William+Again	https://www.worldcat.org/search?q=Richmal+Crompton+William+Again&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	1	0	0	0	0	0	0	0	0	1	0
PG32127	Wheels Within	De Vet, Charles V.		1911.0	1997.0	1964.0	1964	['en']		22	{'Science fiction', 'Short stories', 'Psychological fiction'}	Charles+Vet	Wheels+Within	https://www.worldcat.org/search?q=Charles+Vet+Wheels+Within&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	1	1	0	0	0
PG61050	Lorelei	De Vet, Charles V.		1911.0	1997.0	1997.0	1964	['en']		11	{'Short stories', 'Europa (Satellite) -- Fiction', 'Science fiction', 'Survival -- Fiction', 'Human-alien encounters -- Fiction'}	Charles+Vet	Lorelei	https://www.worldcat.org/search?q=Charles+Vet+Lorelei&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	1	0	0	0	0
PG26569	Monkey On His Back	De Vet, Charles V.		1911.0	1997.0	2007.0	1964	['en']		24	{'Science fiction', 'Short stories', 'Psychological fiction'}	Charles+Vet	Monkey+Back	https://www.worldcat.org/search?q=Charles+Vet+Monkey+Back&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	1	1	0	0	0
PG30491	Vital Ingredient	De Vet, Charles V.		1911.0	1997.0	2007.0	1964	['en']		10	{'Short stories', 'Science fiction'}	Charles+Vet	Vital+Ingredient	https://www.worldcat.org/search?q=Charles+Vet+Vital+Ingredient&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	1	0	0	0	0
PG33790	Delayed Action	De Vet, Charles V.		1911.0	1997.0	2014.0	1964	['en']		20	{'Short stories', 'Time travel -- Fiction', 'Robbery -- Fiction', 'Science fiction'}	Charles+Vet	Delayed+Action	https://www.worldcat.org/search?q=Charles+Vet+Delayed+Action&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	1	0	0	0	0
PG60548	Specimen	De Vet, Charles V.		1911.0	1997.0	2014.0	1964	['en']		19	{'Extraterrestrial beings -- Fiction', 'Science fiction', 'Short stories', 'Human-alien encounters -- Fiction'}	Charles+Vet	Specimen	https://www.worldcat.org/search?q=Charles+Vet+Specimen&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	1	0	0	0	0
PG64292	Bunzo Farewell	De Vet, Charles V.		1911.0	1997.0		1964	['en']		10	{'Life on other planets -- Fiction', 'Science fiction', 'Adventure stories', 'Fugitives from justice -- Fiction', 'Human-alien encounters -- Fiction'}	Charles+Vet	Bunzo+Farewell	https://www.worldcat.org/search?q=Charles+Vet+Bunzo+Farewell&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	1	0	0	0	0	0	1	0	0	0	0
PG61186	Gramp	De Vet, Charles V.		1911.0	1997.0		1964	['en']		9	{'Telepathy -- Fiction', 'Short stories', 'Science fiction', 'Grandparent and child -- Fiction', 'Parapsychology -- Fiction'}	Charles+Vet	Gramp	https://www.worldcat.org/search?q=Charles+Vet+Gramp&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	1	0	0	0	0
PG64561	The Berserker	De Vet, Charles V.		1911.0	1997.0		1964	['en']		19	{'Adventure stories', 'Criminals -- Fiction', 'Science fiction'}	Charles+Vet	Berserker	https://www.worldcat.org/search?q=Charles+Vet+Berserker&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	1	0	0	0	0	0	1	0	0	0	0
PG32551	Big Stupe	De Vet, Charles V.		1911.0	1997.0	2010.0	1964	['en']		12	{'Science fiction', 'Short stories', 'Human-alien encounters -- Fiction'}	Charles+Vet	Stupe	https://www.worldcat.org/search?q=Charles+Vet+Stupe&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	1	0	0	0	0
PG31286	Let 'Em Breathe Space!	Del Rey, Lester		1915.0	1993.0	2015.0	1964	['en']		34	{'Manned space flight -- Fiction', 'Science fiction'}	Rey+Del	Breathe+Space	https://www.worldcat.org/search?q=Rey+Del+Breathe+Space&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	1	0	0	0	0
PG61052	Spawning Ground	Del Rey, Lester		1915.0	1993.0	2014.0	1964	['en']		24	{'Human-alien encounters -- Fiction', 'Short stories', 'Science fiction', 'Space colonies -- Fiction', 'Outer space -- Exploration -- Fiction'}	Rey+Del	Spawning+Ground	https://www.worldcat.org/search?q=Rey+Del+Spawning+Ground&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	1	0	0	0	0
PG20212	Police Your Planet	Del Rey, Lester		1915.0	1993.0	2014.0	1964	['en']		30	{'Science fiction'}	Rey+Del	Police+Your	https://www.worldcat.org/search?q=Rey+Del+Police+Your&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	1	0	0	0	0
PG51046	...And It Comes Out Here	Del Rey, Lester		1915.0	1993.0	2014.0	1964	['en']		66	{'Short stories', 'Time travel -- Fiction', 'Science fiction'}	Rey+Del	Comes+Here	https://www.worldcat.org/search?q=Rey+Del+Comes+Here&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	1	0	0	0	0
PG31587	Pursuit	Del Rey, Lester		1915.0	1993.0	2012.0	1964	['en']		55	{'Subconsciousness -- Fiction', 'Time travel -- Fiction', 'Science fiction'}	Rey+Del	Pursuit	https://www.worldcat.org/search?q=Rey+Del+Pursuit&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	1	0	0	0	0
PG30234	Dead Ringer	Del Rey, Lester		1915.0	1993.0	2010.0	1964	['en']		30	{'Short stories', 'Science fiction'}	Rey+Del	Dead+Ringer	https://www.worldcat.org/search?q=Rey+Del+Dead+Ringer&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	1	0	0	0	0
PG24196	Victory	Del Rey, Lester		1915.0	1993.0	2008.0	1964	['en']		24	{'War stories', 'Science fiction'}	Rey+Del	Victory	https://www.worldcat.org/search?q=Rey+Del+Victory&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	1	0	0	0	1	0	0	0	0
PG61412	The Course of Logic	Del Rey, Lester		1915.0	1993.0	2006.0	1964	['en']		36	{'Extraterrestrial beings -- Fiction', 'Short stories', 'Science fiction', 'Human-alien encounters -- Fiction'}	Rey+Del	Course+Logic	https://www.worldcat.org/search?q=Rey+Del+Course+Logic&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	1	0	0	0	0
PG51168	Operation Distress	Del Rey, Lester		1915.0	1993.0	2006.0	1964	['en']		27	{'Short stories', 'Space flight to Mars -- Fiction', 'Science fiction'}	Rey+Del	Operation+Distress	https://www.worldcat.org/search?q=Rey+Del+Operation+Distress&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	1	0	0	0	0
PG50103	The Dwindling Years	Del Rey, Lester		1915.0	1993.0	2004.0	1964	['en']		21	{'Aging -- Fiction', 'Short stories', 'Older men -- Fiction', 'Science fiction'}	Rey+Del	Dwindling+Years	https://www.worldcat.org/search?q=Rey+Del+Dwindling+Years&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	1	0	0	0	0
PG32395	No Strings Attached	Del Rey, Lester		1915.0	1993.0	2004.0	1964	['en']		36	{'Short stories', 'Fantasy fiction', 'Jinn -- Fiction'}	Rey+Del	Strings+Attached	https://www.worldcat.org/search?q=Rey+Del+Strings+Attached&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	1	0	0	0	0
PG2604	The Longest Journey	Forster, E. M. (Edward Morgan)		1879.0	1970.0	1964.0	1964	['en']		170	{'England -- Fiction', 'Teachers -- Fiction', 'Autobiographical fiction', 'Marriage -- Fiction'}	Forster	Longest+Journey	https://www.worldcat.org/search?q=Forster+Longest+Journey&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG32347	Time Fuze	Garrett, Randall		1927.0	1987.0	1964.0	1964	['en']		49	{'Short stories', 'Space flight -- Fiction', 'Science fiction'}	Randall+Garrett	Time+Fuze	https://www.worldcat.org/search?q=Randall+Garrett+Time+Fuze&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	1	0	0	0	0
