,Kincaid,ARI,Coleman-Liau,FleschReadingEase,GunningFogIndex,LIX,SMOGIndex,RIX,DaleChallIndex,characters_per_word,syll_per_word,words_per_sentence,sentences_per_paragraph,type_token_ratio,directspeech_ratio,characters,syllables,words,wordtypes,sentences,paragraphs,long_words,complex_words,complex_words_dc,tobeverb,auxverb,conjunction,pronoun,preposition,nominalization,interrogative,article,subordination
PG20173,10.188940179317921,13.201732799067699,6.881129862775602,77.9688271093097,14.412354618109578,43.66244187479798,9.594811699615345,3.8472744360902253,3.8197351078357036,4.017740150178,1.1463188440482246,31.416353383458645,2128.0,0.08093756544111048,0.37969924812030076,268602,76636,66854,5411,2128,1,8187,3085,9575,2023,1167,97,613,166,308,95,118,102
PG20193,4.2970109338802445,5.646676864512855,5.737200613908591,94.23384699596676,8.087701780031711,26.628288476656955,7.135978597245229,1.6489468405215646,2.783068990094053,3.9619808116322033,1.129044752994458,16.831494483450353,1994.0,0.10914129074548597,0.5466399197592778,132972,37893,33562,3663,1994,1,3288,1137,4141,933,682,129,410,143,52,41,133,47
PG20197,9.345086764581318,11.773409163761507,8.11165946028079,74.89609384576036,14.008071564170747,41.87107636910822,11.29649177067841,4.095794392523365,3.8689895002233894,4.258219299804514,1.2440909898702683,26.294392523364486,428.0,0.2039274924471299,0.5023364485981309,47922,14001,11254,2295,428,1,1753,982,1828,458,179,7,99,32,90,12,59,19
PG20201,4.111713190901082,5.0930952394945095,6.388385259835875,90.78023790282167,8.262835191258011,28.332315858790103,8.256464478116328,2.0067964731814842,2.999005436518341,4.129469966499597,1.2020801412730153,14.146583394562821,5444.0,0.09746279897161556,0.3192505510653931,318027,92577,77014,7506,5444,1,10925,5014,11205,3167,1407,216,1800,344,546,191,487,167
PG20207,7.755802424114446,9.49290049276106,7.796722938671252,78.41655274605803,12.05574777677573,38.52150481365675,10.364827742661948,3.6414967132985,3.692951884103201,4.243334668968068,1.2555171988657379,21.873588403842913,5933.0,0.0564742325237332,0.423394572728805,550683,162936,129776,7329,5933,1,21605,10727,21435,5887,2909,64,1360,472,1850,92,710,243
PG2020,7.721477879124233,9.707263716018467,7.874698336888155,79.26225106376017,12.277871046164908,37.98359109093832,10.518804639581422,3.5032992036405006,4.492755761809191,4.253109185157867,1.2414817546663388,22.210238907849828,4395.0,0.08362529964964042,0.2744027303754266,415163,121186,97614,8163,4395,1,15397,8282,20964,2887,1334,222,793,420,967,80,490,136
PG20212,3.263456983905659,4.3644946208960675,6.4383681848518215,93.0648487940225,7.033459324250362,26.243451025987774,7.480247103440146,1.7095435684647302,3.4462379717264824,4.201083554577047,1.2006518595264306,12.014782157676349,3856.0,0.11960111377323059,0.29901452282157676,194632,55625,46329,5541,3856,1,6592,2580,8363,1387,389,239,1005,263,326,35,344,58
PG20219,8.07163766680404,9.93406467789606,8.875826963129526,74.47036316407815,11.610774965469068,39.09645081982957,10.130443913516217,3.8022565320665085,4.451234889873364,4.437239324726912,1.3134912753582069,20.929334916864608,3368.0,0.11671159029649596,0.3752969121140142,312781,92588,70490,8227,3368,1,12806,5708,15237,2086,1028,54,574,181,654,99,282,56
PG2021,7.295290591447063,8.554650808975126,8.70124534737539,74.98907031965267,11.185316424110013,37.649870965848294,10.319065948303212,3.5384615384615383,4.169939508835965,4.445199393717661,1.341359024837831,18.095523329129886,9516.0,0.07960649720959134,0.26796973518284994,765450,230978,172197,13708,9516,1,33672,16992,35687,4773,1907,672,2874,905,2017,201,1210,171
PG20223,6.640902047901456,8.412523143999401,7.509530631048811,83.0120001580872,11.170702844915958,35.44999370175597,9.905343766833152,3.0915395284327323,3.8202533608638314,4.216471928532726,1.2240854717479195,19.965880721220525,3605.0,0.08680550731483669,0.3897364771151179,303489,88106,71977,6248,3605,1,11145,5730,12900,3134,1283,97,882,278,776,78,436,150
PG20230,5.293878874515475,6.908242526211456,6.962752915992272,88.27489892556538,9.535353049837383,31.94926558147231,8.76900111320162,2.528665785997358,3.5375803598926026,4.159016789467327,1.1914784394250513,17.498546895640686,3785.0,0.13303237105930668,0.36116248348745045,275460,78914,66232,8811,3785,1,9571,4199,11198,1961,770,162,1273,164,314,66,221,50
PG20241,11.74326360605128,14.730835230278402,9.576326060238944,64.46298685149766,15.771712364459583,50.02155052624888,12.181767515397215,5.997389942578737,6.457982245757756,4.483177970022206,1.321873843449297,30.090133982947624,5747.0,0.09274958364174686,0.14685923090307987,775267,228589,172928,16039,5747,1,34467,16150,54381,4906,1920,775,437,542,1530,156,586,75
PG20247,3.677160127818322,4.856775310709519,6.433697467881466,92.60148781742899,8.020133411715896,27.707244996250907,8.166614057293664,1.9173475204256127,3.499506666373221,4.15643715754152,1.1892706961729602,13.419912597377921,5263.0,0.12299480383411913,0.4396731901957059,293565,83997,70629,8687,5263,1,10091,4683,12676,1961,620,74,1621,261,480,94,518,127
PG20258,5.539873876442467,7.015502636296304,6.949340296180139,87.00716385820996,9.522802537933975,32.83930764492875,8.67086278927988,2.677626876340243,3.167383740410823,4.152231604342582,1.2031229057767054,17.77698355968549,4197.0,0.09588527007103606,0.4229211341434358,309798,89765,74610,7154,4197,1,11238,4499,10800,2755,1316,183,978,260,499,105,315,65
PG2025,5.034323556733774,6.352067095077103,6.755072412309747,88.47573779827835,9.371220191183253,31.82892021506032,8.839650206246429,2.5284486287351617,3.580813671763652,4.139874481122751,1.2002866179086775,16.566516577977897,2443.0,0.13730480332081438,0.6782644289807613,167549,48578,40472,5557,2443,1,6177,2777,7072,1139,575,110,373,114,193,21,101,27
PG20260,5.911139747669925,7.985004833456749,7.082738191220329,87.89732567060696,9.783714232982744,32.79758929234592,8.273196731925038,2.5754716981132075,3.0657691370000837,4.146367648813074,1.1686746987951808,19.77122641509434,424.0,0.20326851962304665,0.39622641509433965,34759,9797,8383,1704,424,1,1092,393,1107,272,136,51,88,21,38,13,37,4
PG20261,4.365661697173934,5.714671951032187,6.560377442810438,91.16286948216975,8.687285551251135,30.510591731348313,8.406908269955316,2.3270758122743684,3.5606588500860816,4.130117805347393,1.18271562446221,15.383634175691938,4155.0,0.1286941285063909,0.4709987966305656,263993,75598,63919,8226,4155,1,9669,4049,11325,1474,696,266,1054,331,353,91,272,75
PG2026,8.00298045412141,9.641739797465526,9.220950130482041,72.67243376407505,12.288409985420438,40.95259396166074,11.079626011132095,4.18585220943186,4.137691382615575,4.511672967863894,1.3501701323251418,19.643520237653174,5386.0,0.08886578449905481,0.38804307463795024,477335,142848,105800,9402,5386,1,22545,11720,21196,3777,1837,389,1102,676,1532,109,843,183
PG20280,4.156885535391321,5.343868645876615,7.350314444503084,87.94380749660954,8.207800138804807,29.318686847031323,8.453379159960829,2.111967213114754,3.544016621889421,4.332466629767406,1.2525325335633102,12.735901639344263,6100.0,0.11740400828946183,0.3995081967213115,336585,97308,77689,9121,6100,1,12883,6047,14329,2279,1053,392,1030,467,645,144,601,134
PG2028,6.750200762833124,7.968943687303863,8.894671922614464,75.75471098657832,10.969500035619038,36.35700120666745,10.371997055494901,3.270454954144938,4.270622549771206,4.508137153427735,1.3534761831355018,16.33123538931847,5561.0,0.11148670968310247,0.4812084157525625,409420,122920,90818,10125,5561,1,18187,10074,19904,2937,993,161,1129,347,1033,66,439,64
PG20291,7.9787134675557745,9.64287858487138,8.533066545234632,75.07017602975935,12.38613132390725,39.3616832348468,10.945780445563983,3.858684985279686,4.185122850748181,4.37937432476866,1.3068486072619663,20.89205103042198,2038.0,0.13863967307059985,0.24730127576054955,186465,55643,42578,5903,2038,1,7864,4289,8491,1475,531,187,589,233,539,74,227,53
PG2029,5.733127578834736,7.448444813772092,7.173374043097759,86.6779074900401,10.119996116072187,33.83638248638417,9.179892929868306,2.8411736178467506,3.593606781520278,4.181195385305842,1.1998996805617888,18.370029097963144,4124.0,0.10398901766150109,0.4090688651794374,316759,90902,75758,7878,4124,1,11717,5250,12870,2263,887,261,1032,346,493,109,257,143
PG20305,8.31022619539224,10.475295016561553,8.48473957311748,76.13901378111292,12.675774471169357,40.76473702853685,10.79054269457655,4.094667143879742,4.191043417906635,4.350742816824115,1.2710046646544628,22.826592698639942,5588.0,0.09156050331229666,0.3264137437365784,554959,162123,127555,11679,5588,1,22881,11305,24710,4722,1762,262,1429,365,1334,195,375,100
PG20307,6.504254222213827,8.115484980269368,6.3177665363978335,86.6258722109294,10.699852084226556,32.59651592801301,8.841927240132623,2.391459074733096,2.832374644393866,3.996404469520965,1.1636242947228677,21.444839857651246,843.0,0.11760150459121584,0.6998813760379596,72247,21036,18078,2126,843,1,2016,959,2025,612,447,46,141,60,89,14,31,14
PG20309,3.189863686356663,4.708402082700694,5.504529612249016,98.87298084409682,7.504000081363135,24.922603286950327,7.1217620573245615,1.4894259818731117,2.5008886239291153,3.9593716385801363,1.096427931158121,14.979523329976502,2979.0,0.08062925779849409,0.6146357838200739,176683,48927,44624,3598,2979,1,4437,1687,4968,1483,612,201,395,211,105,31,119,60
PG20311,2.4426971636728645,3.906082497791388,5.058755273072855,102.17296949313284,6.688445859569207,24.673770213838026,6.465911288107638,1.4998507017020006,2.2712202423739636,3.911617961511048,1.0712758374910905,13.824723798148701,3349.0,0.07587636882006091,0.6939384891012242,181104,49599,46299,3513,3349,1,5023,1341,4649,1418,637,197,463,165,45,53,156,36
PG20314,6.501403414786669,8.181806554162954,7.973800764666915,81.55109823792739,10.763796071449612,35.06554465046797,9.812919247506947,3.0629274965800275,3.5625443529039176,4.31417004048583,1.2579315421420685,18.584131326949386,731.0,0.20596245859403753,0.4528043775649795,58608,17089,13585,2798,731,1,2239,1131,2272,400,162,56,149,66,106,14,66,16
PG20315,2.4557402951454677,3.3578764052039887,5.138338732684943,99.03935377984088,6.591911498463222,21.90270830701865,6.982102818504672,1.1857142857142857,2.080921930023999,3.9764220453875625,1.128794577070439,12.117857142857142,280.0,0.20925434718538166,0.5607142857142857,13492,3830,3393,710,280,1,332,148,318,85,54,10,61,12,3,9,20,5
PG2031,9.459814002322911,11.374355403991231,9.023443167409866,69.72134779793848,14.071306825776055,43.79211229800367,12.00280976460058,4.756160830090791,4.4807066937397515,4.432894665289031,1.3345750176736093,23.850843060959793,3084.0,0.12219261515036163,0.23962386511024644,326066,98166,73556,8988,3084,1,14668,8332,15362,2687,947,79,850,392,1005,91,458,172
PG20323,7.351575385068582,9.015302864933481,7.461478066963203,80.48609588099168,11.553920684721845,36.59374906599437,9.929456409851696,3.250940665701881,3.41522084300085,4.191317632425709,1.2366357515615283,21.408393632416786,3455.0,0.10122218316523808,0.5913169319826339,310015,91469,73966,7487,3455,1,11232,5530,11024,3208,1312,129,783,144,838,72,127,51
PG20324,5.129437077790737,6.829222217360545,7.217025137158409,88.25356301831158,9.605060325002748,31.256679140438692,9.023347372056207,2.4281386738471893,3.369506854525124,4.213779858360341,1.1998159484655704,16.82463816896668,2971.0,0.11281158724442844,0.6738471894984853,210630,59974,49986,5639,2971,1,7214,3593,8025,1339,660,126,335,141,298,39,128,59
PG20326,1.8995410956505125,3.3220974737664726,4.570431007920536,105.1418183212035,6.372096555480967,21.158660095015037,6.23696971472746,1.0449179383818026,2.094088337916754,3.8427795451102598,1.0424159795710792,13.305211632594299,3473.0,0.0679304897314376,0.6720414627123524,177571,48169,46209,3139,3473,1,3629,1213,4197,1437,683,179,475,185,40,47,184,47
PG20343,5.765799846625239,7.214780710888611,7.379206959091412,84.77734667231366,9.989262338929258,33.031972921832086,9.279321882039417,2.719341878706715,3.7787872615097258,4.230900910786788,1.2335893778119171,17.434474842165677,5227.0,0.12819049709206629,0.3541228237995026,385562,112417,91130,11682,5227,1,14214,6870,16818,2893,1051,345,1451,459,638,126,372,143
PG20347,2.7220622680280364,3.7562112787775916,5.30959331550326,98.46652945436142,7.539175260883377,24.884725539389983,7.80462141536835,1.546309908850338,2.8549637531424104,3.9813321147035303,1.1265623214897749,12.868274037047927,3401.0,0.10151947903575917,0.655983534254631,174243,49304,43765,4443,3401,1,5259,2617,6144,1656,734,150,546,165,223,29,177,44
PG20348,3.225230829864781,4.306079059455392,5.79823225317336,95.63954840143384,7.942011666492327,26.621120218036154,8.112871044074875,1.7717099373321397,3.0205336000426715,4.051558645436196,1.154720789414667,13.30647567890182,3351.0,0.10630186140390221,0.5995225305878842,180659,51489,44590,4740,3351,1,5937,2920,6666,1926,603,174,640,200,216,57,147,43
PG20349,3.587762382662632,4.693369242151711,5.973034560905287,94.22266409984307,8.284736630362941,26.917933248485674,8.31549392844398,1.8088235294117647,3.1532587369337635,4.063319526762626,1.1635048856953247,13.970268542199488,3128.0,0.10737087805212935,0.6432225063938619,177563,50844,43699,4692,3128,1,5658,2946,6809,1688,571,150,466,189,208,22,198,31
PG20357,5.00070652816564,5.779295155633818,7.680243950402563,82.74275078142094,8.835748676117294,31.78693568699018,8.931763360929427,2.4541425161950223,3.715788956812946,4.374329066886871,1.3082937654830717,13.212410501193318,2933.0,0.13872832369942195,0.45005114217524717,169514,50699,38752,5376,2933,1,7198,3440,7511,1358,467,85,874,121,556,42,218,51
PG20358,5.050437533374851,5.827748476067416,7.705660764897942,82.52328597997834,8.887141759927408,31.933006849815946,8.966252890763393,2.4776221387085755,3.700000590828048,4.376446089773253,1.309964522597563,13.28937478647079,2927.0,0.13771916293896858,0.45268192688759823,170235,50955,38898,5357,2927,1,7252,3473,7491,1362,468,84,874,118,563,42,215,52
PG20359,7.371017385444244,9.136914141598766,7.254629367232511,81.4844034069883,11.853987429967198,36.795029462411,10.084272431792165,3.2514868309260834,3.455695323799217,4.1493285034393725,1.2171718144858283,22.04715378079864,2354.0,0.11246844833233781,0.4570943075615973,215346,63170,51899,5837,2354,1,7654,3938,7764,1704,731,91,782,109,469,24,116,69
PG2035,6.245220402839298,7.8259496413346525,7.098425122808639,84.80447924045457,10.476482909229377,34.33616021642092,9.293023576222291,2.8985248100134107,3.5672738143115215,4.154179737959033,1.2099326443993357,19.379526151095217,2237.0,0.13856338807898136,0.4814483683504694,180092,52453,43352,6007,2237,1,6484,2953,7155,1480,578,113,622,177,339,48,141,51
PG20381,5.083154255625441,6.396780601693905,6.210212572917662,90.16985402272626,9.656092624384085,30.854498184354185,8.843755284069307,2.327696990192763,3.1476040488340233,4.027529065882668,1.1664916668257574,17.71423740277308,2957.0,0.10316717893892824,0.6060196144741292,210966,61102,52381,5404,2957,1,6883,3366,7527,1650,1185,134,689,139,466,45,162,50
PG20384,5.013262641696048,6.066737576224064,6.893305464157837,86.89890701929536,9.374996021868167,30.940787968649225,9.057042882705234,2.393172055166177,3.817225888573851,4.182276792833017,1.2305640520128147,15.596427763961112,4423.0,0.12288534856413899,0.38412841962468913,288506,84888,68983,8477,4423,1,10585,5409,13297,2258,1010,224,1195,373,636,117,286,128
PG2038,5.006101037928708,6.036386865285422,6.801866000756728,87.13972921901477,9.50854245534603,31.418187759878045,9.165197049586512,2.4677559103849487,3.5053890848203015,4.16453970030663,1.2264411215247946,15.702809753682386,8079.0,0.09124803922341423,0.3823493006560218,528326,155590,126863,11576,8079,1,19937,10236,21906,4686,1848,301,2633,536,1179,208,695,208
PG20399,10.86472661651316,13.347699508620622,8.479255547838012,68.86198969587603,14.887638957244526,46.00732772426508,11.447428306615489,4.929292929292929,4.5579358238221355,4.302742037544822,1.2826724319763763,29.023569023569024,3267.0,0.11041974267032272,0.5154576063666972,407986,121623,94820,10470,3267,1,16104,7771,18726,3418,1430,111,620,184,1056,108,247,86
PG20405,3.971455228518746,5.122347801206658,6.8246656872190385,90.2605607702077,8.170779561618259,29.203996315685778,8.334284744312413,2.1149761019649493,3.338551783020937,4.22658887934307,1.2184971329244172,13.290228359001594,3766.0,0.10373419112505244,0.5993096123207647,211545,60987,50051,5192,3766,1,7965,3572,8493,1752,738,10,635,122,350,97,282,87
PG204,6.2668420862416205,7.814505805170086,7.099836064179108,84.59819058266893,10.917847987419648,34.79432146108643,9.790875415543049,2.9884473197781887,4.51165112058929,4.154805970149254,1.2127164179104477,19.350739371534196,4328.0,0.1017910447761194,0.4272181146025878,347965,101565,83750,8525,4328,1,12934,6653,18839,2713,902,304,963,407,534,101,481,104
PG20418,5.170887070317281,6.8530408359145305,7.687581518653161,86.42901291429115,9.316003006873752,32.955300242930505,8.92264269785948,2.7125228519195614,4.107916034557558,4.309871383863827,1.231671246469735,15.96709323583181,6564.0,0.11099343561560186,0.3933577087141987,451709,129089,104808,11633,6564,1,17805,7675,22010,2842,1106,198,1400,487,820,195,563,130
